Tract,total_risk
12005002706,21.63265306
12005002707,20
12005002708,21.96721311
12005002709,30
12005002710,21
12005002711,20.44444444
12005002712,27.14285714
12005002713,23.93939394
12007000100,30
12007000201,30
12007000202,30
12007000301,30
12007000302,30
12007000400,30
12009060103,28.75
12009060104,30
12009060105,25.32258065
12009060106,30
12009060201,30
12009060202,28.29787234
12009060301,29.56521739
12009060302,20
12009060400,20
12009060500,20.65934066
12009060600,20
12009060700,20
12009061001,20
12009061002,20
12009061100,20
12009061201,20
12009061202,20
12009062106,20
12009062108,20
12009062109,22.36363636
12009062110,22.59259259
12009062111,20
12009062112,20
12009062113,28.91891892
12009062114,22.19512195
12009062115,30
12009062301,20
12009062302,20
12009062401,20
12009062402,20.32258065
12009062500,27.5
12009062600,20
12009062800,20.17241379
12009062900,20
12009063000,20
12009063102,20
12009063104,20
12009063105,20.09803922
12009063106,20
12009063108,20
12009063109,20
12009064102,20
12009064123,20
12009064124,20
12009064126,20
12009064127,20
12009064128,20
12009064129,20
12009064130,20
12009064201,20
12009064202,20
12009064301,20
12009064302,20
12009064400,20
12009064500,20
12009064601,20
12009064602,20
12009064701,20
12009064702,20.2
12009064800,20
12009064901,20
12009064902,20
12009065001,20
12009065022,20
12009065023,20
12009065024,20
12009065025,20
12009065123,20
12009065124,20
12009065126,20
12009065127,20
12009065128,20
12009065129,20
12009065130,20
12009065131,20
12009065201,20
12009065202,20
12009065231,20
12009065236,20
12009065237,20
12009065238,20
12009065239,20
12009065240,20
12009066101,20
12009066103,20
12009066104,20
12009066200,20
12009066301,20
12009066302,20
12009066400,20
12009066500,20
12009066600,20
12009066700,20
12009066800,20
12009066900,20
12009067100,20.76923077
12009068101,20
12009068102,20
12009068400,20
12009068501,20
12009068502,20
12009068601,20
12009068603,20
12009068604,20
12009069100,20
12009069200,20
12009069300,20
12009069400,20.71428571
12009069700,20
12009069801,20
12009069802,20
12009069903,20
12009069904,20
12009069905,20
12009069906,20
12009069907,20
12009071100,26.17647059
12009071201,20
12009071202,30
12009071203,24.13043478
12009071204,30
12009071205,24.7761194
12009071335,20
12009071337,20
12009071339,20
12009071341,20
12009071342,20
12009071343,20
12009071344,20
12009071345,20
12009071346,20
12009071347,20
12009071348,20
12009071349,20
12009071350,20
12009071351,20
12009071352,20
12009071353,20
12009071354,20
12009071401,20
12009071402,20
12009071500,20
12009071601,20.32258065
12009071602,20
12009071700,20
12009980000,20
12011010102,20
12011010103,20
12011010104,20
12011010201,20
12011010202,20
12011010304,20
12011010305,20.55555556
12011010306,20
12011010307,20
12011010308,20
12011010401,20
12011010402,20
12011010403,20
12011010405,25.42857143
12011010406,28
12011010407,20.19230769
12011010502,20
12011010503,20
12011010504,20
12011010601,21.29032258
12011010603,20
12011010604,20
12011010605,20
12011010606,22.25806452
12011010609,21.42857143
12011010610,20.29850746
12011010611,25.94594595
12011010612,20
12011010613,30
12011010614,26.47058824
12011010615,29.6
12011010701,20
12011010702,22.86885246
12011010800,20
12011010901,20
12011010902,20
12011011000,20
12011020101,20
12011020103,25.17241379
12011020104,20
12011020204,20
12011020205,20
12011020206,20
12011020209,22.96296296
12011020210,20
12011020211,20
12011020212,20
12011020213,20
12011020214,20
12011020302,25
12011020308,20
12011020309,20
12011020311,28.18181818
12011020312,21.11111111
12011020313,30
12011020314,30
12011020315,20
12011020316,20
12011020317,24.23076923
12011020318,26.06060606
12011020319,30
12011020320,30
12011020321,30
12011020322,30
12011020323,28
12011020324,20
12011020325,28.57142857
12011020326,26.57142857
12011020404,20
12011020405,23.4
12011020406,20
12011020407,20
12011020412,20
12011020414,30
12011020415,30
12011020416,28.15789474
12011020417,29.16666667
12011020418,30
12011020419,30
12011020420,20
12011020421,20
12011020501,23.11111111
12011020502,30
12011030100,20
12011030201,20
12011030202,20
12011030203,20
12011030301,23
12011030302,23.47826087
12011030401,23.87096774
12011030402,25.68965517
12011030500,20.20408163
12011030601,29.56521739
12011030602,27.64705882
12011030702,20
12011030703,20
12011030704,20
12011030705,20
12011030803,25
12011030804,25.33333333
12011030805,20
12011030806,20
12011030902,20
12011030903,20
12011030904,20
12011031001,20
12011031002,20
12011031101,20
12011031102,20
12011031203,20
12011031204,20
12011031205,20
12011031206,20
12011031207,20
12011040101,20
12011040102,20
12011040203,20
12011040204,20
12011040205,20
12011040206,20
12011040300,20
12011040401,20
12011040402,20
12011040502,20
12011040503,20
12011040505,20
12011040506,20
12011040601,20
12011040602,20
12011040701,20
12011040702,20
12011040801,27
12011040802,20
12011040901,30
12011040902,30
12011041000,30
12011041100,30
12011041200,30
12011041300,30
12011041400,30
12011041500,29.80769231
12011041601,25.12195122
12011041602,30
12011041700,21.89189189
12011041801,20
12011041802,20
12011041900,20
12011042000,20
12011042100,20
12011042200,20
12011042301,20
12011042302,20
12011042400,20
12011042501,20
12011042502,20
12011042601,20.37735849
12011042602,26.19047619
12011042700,30
12011042801,30
12011042802,30
12011042900,30
12011043001,30
12011043002,30
12011043100,30
12011043301,21.6
12011043302,20
12011050100,20
12011050204,29.79591837
12011050205,20
12011050206,21.11111111
12011050207,30
12011050208,29.58333333
12011050301,30
12011050306,30
12011050308,30
12011050309,30
12011050311,30
12011050312,30
12011050313,30
12011050314,30
12011050315,30
12011050316,30
12011050401,30
12011050402,30
12011050501,28.26923077
12011050502,24.52380952
12011050601,20
12011050602,20
12011050701,30
12011050702,23.23076923
12011050800,30
12011050900,26.39534884
12011051001,20.39215686
12011051002,20
12011060105,30
12011060107,30
12011060109,30
12011060111,30
12011060113,30
12011060114,30
12011060115,30
12011060116,30
12011060117,30
12011060118,30
12011060119,30
12011060120,30
12011060121,30
12011060122,30
12011060123,30
12011060124,30
12011060125,30
12011060126,30
12011060127,27.27272727
12011060128,30
12011060129,30
12011060130,30
12011060203,30
12011060206,30
12011060207,30
12011060208,30
12011060209,30
12011060210,30
12011060211,30
12011060212,30
12011060214,30
12011060215,30
12011060302,30
12011060303,30
12011060304,30
12011060305,30
12011060306,30
12011060401,30
12011060402,30
12011060404,30
12011060405,30
12011060501,30
12011060503,30
12011060504,30
12011060505,30
12011060603,30
12011060605,30
12011060606,30
12011060607,30
12011060608,30
12011060609,30
12011060700,30
12011060801,30
12011060802,30
12011060900,30
12011061001,30
12011061003,30
12011061004,30
12011061100,30
12011070102,30
12011070103,30
12011070104,30
12011070204,30
12011070205,30
12011070208,30
12011070209,30
12011070210,30
12011070211,30
12011070212,30
12011070213,30
12011070304,30
12011070306,30
12011070310,30
12011070311,30
12011070312,28.88888889
12011070314,30
12011070315,30
12011070316,30
12011070318,30
12011070319,23.33333333
12011070320,22.85714286
12011070321,30
12011070323,30
12011070324,30
12011070325,30
12011070326,30
12011070327,30
12011070328,30
12011070329,30
12011070330,30
12011070331,28.20512821
12011070401,30
12011070402,30
12011070403,30
12011070404,30
12011070405,30
12011070501,30
12011070503,30
12011070504,30
12011070601,30
12011070602,30
12011080102,20
12011080103,20
12011080104,20
12011080105,20
12011080200,25
12011080402,30
12011080403,30
12011080405,30
12011080406,30
12011080500,20
12011090102,20
12011090103,20
12011090104,20
12011090200,20
12011090301,20
12011090303,20
12011090304,20
12011090401,20
12011090403,20
12011090404,20
12011090502,29.83050847
12011090503,30
12011090504,30
12011090601,30
12011090602,30
12011090700,30
12011090801,30
12011090802,29.44444444
12011090900,28.6746988
12011091000,28.24324324
12011091100,30
12011091201,30
12011091202,30
12011091300,30
12011091400,30
12011091500,30
12011091601,30
12011091602,24
12011091701,30
12011091702,27.56756757
12011091802,20
12011091803,20
12011091804,20
12011091901,20
12011091903,20
12011091904,20
12011092000,20
12011100103,20
12011100104,20
12011100105,20
12011100106,20
12011100107,20
12011100108,20
12011100201,20
12011100203,20
12011100204,20
12011100301,20
12011100302,20
12011100400,20
12011100501,20
12011100502,20
12011100600,24.40677966
12011100700,30
12011100801,30
12011100803,30
12011100804,30
12011110100,30
12011110301,22.67857143
12011110303,30
12011110307,30
12011110308,30
12011110309,30
12011110311,30
12011110312,30
12011110313,30
12011110319,30
12011110321,30
12011110323,30
12011110326,30
12011110327,30
12011110328,30
12011110330,30
12011110332,30
12011110333,30
12011110334,30
12011110337,30
12011110338,30
12011110339,30
12011110341,30
12011110344,30
12011110345,30
12011110346,30
12011110347,30
12011110348,30
12011110349,30
12011110350,30
12011110351,30
12011110352,30
12011110353,30
12011110354,30
12011110355,30
12011110356,30
12011110357,30
12011110358,30
12011110359,30
12011110360,30
12011110361,29.58333333
12011110362,30
12011110363,30
12011110364,30
12011110365,30
12011110366,30
12011110367,30
12011110368,30
12011110402,30
12011110403,30
12011110404,30
12011110501,30
12011110502,30
12011110600,26.85185185
12011980000,20
12013010100,30
12013010200,30
12013010301,30
12013010302,30
12015010100,30
12015010200,30
12015010301,26.60714286
12015010302,29.42857143
12015010401,20
12015010402,20
12015010405,23.92857143
12015010503,30
12015010504,30
12015010505,29.7810219
12015010506,21.53846154
12015020101,30
12015020103,30
12015020104,30
12015020203,30
12015020204,30
12015020205,30
12015020206,30
12015020301,30
12015020302,30
12015020303,30
12015020401,30
12015020402,30
12015020501,30
12015020502,30
12015020601,30
12015020602,30
12015020700,30
12015020800,30
12015020900,30
12015021001,30
12015021002,30
12015021003,30
12015030101,25.17647059
12015030102,23.19148936
12015030201,20
12015030202,20
12015030301,20
12015030302,20
12015030401,20
12015030402,20
12015030501,20
12015030504,20
12015030505,20
12015030506,20
12015030507,20
12017450103,30
12017450104,30
12017450105,30
12017450106,30
12017450201,30
12017450202,30
12017450305,30
12017450306,30
12017450307,30
12017450308,30
12017450309,30
12017450310,30
12017450401,30
12017450402,30
12017450501,29.8
12017450502,28.22580645
12017450601,30
12017450602,30
12017450703,30
12017450704,30
12017450705,30
12017450706,30
12017450800,30
12017450901,30
12017450902,30
12017451001,30
12017451002,30
12017451101,30
12017451103,30
12017451104,30
12017451200,30
12017451300,30
12017451400,30
12017451501,30
12017451502,30
12017451603,30
12017451604,30
12017451605,30
12017451606,30
12017451701,30
12017451702,28.03278689
12019030103,30
12019030104,30
12019030105,30
12019030106,30
12019030204,30
12019030205,30
12019030206,30
12019030207,30
12019030208,30
12019030209,30
12019030210,30
12019030303,30
12019030304,30
12019030305,30
12019030306,30
12019030400,30
12019030500,30
12019030600,30
12019030701,30
12019030704,30
12019030705,30
12019030706,30
12019030707,30
12019030708,30
12019030801,30
12019030802,30
12019030903,30
12019030904,30
12019030905,30
12019030906,30
12019031101,30
12019031104,30
12019031105,30
12019031108,30
12019031109,30
12019031110,30
12019031201,30
12019031202,30
12019031203,30
12019031301,30
12019031302,30
12019031303,30
12019031400,30
12019031500,30
12019980000,30
12021000101,27.06666667
12021000102,30
12021000200,30
12021000301,30
12021000302,30
12021000401,26.66666667
12021000402,30
12021000500,20.47619048
12021000600,22.72727273
12021000700,30
12021010102,27.97101449
12021010107,30
12021010108,28.66666667
12021010109,22.5
12021010110,21.07142857
12021010111,20
12021010112,20
12021010113,20
12021010114,20
12021010205,30
12021010208,24.64285714
12021010209,20
12021010210,30
12021010211,30
12021010213,30
12021010215,24
12021010216,30
12021010217,30
12021010300,30
12021010401,30
12021010408,30
12021010411,30
12021010416,30
12021010419,30
12021010420,30
12021010421,30
12021010422,30
12021010423,30
12021010424,30
12021010425,30
12021010426,30
12021010427,30
12021010428,25.61643836
12021010429,30
12021010430,30
12021010431,30
12021010432,30
12021010433,30
12021010434,30
12021010435,30
12021010436,30
12021010437,30
12021010438,30
12021010508,30
12021010511,30
12021010512,30
12021010513,30
12021010514,30
12021010515,20
12021010516,20
12021010517,28.75
12021010518,28.51851852
12021010519,30
12021010520,30
12021010601,29.72972973
12021010602,30
12021010604,26.07142857
12021010605,20
12021010606,28.4
12021010701,22.54237288
12021010702,20
12021010801,20
12021010804,20
12021010805,28.05555556
12021010806,27.77777778
12021010807,29.76744186
12021010808,26.53061224
12021010902,20
12021010904,20
12021010905,20
12021010906,20
12021010907,20
12021011003,20
12021011103,30
12021011107,20
12021011108,30
12021011109,30
12021011110,30
12021011111,30
12021011112,28
12021011113,20
12021011114,28.75
12021011204,30
12021011205,30
12021011206,30
12021011207,30
12021011208,31.41025641
12021011209,30
12021011210,30
12021011211,30
12021011212,30
12021011213,30
12021011214,30
12021011303,30
12021011304,30
12021011305,30
12021011306,30
12021011400,29.76470588
12023110201,30
12023110202,30
12023110300,29.95283019
12023110400,30
12023110500,30
12023110602,30
12023110603,30
12023110604,30
12023110700,30
12023110800,30
12023110901,30
12023110903,30
12023110904,30
12027010101,30
12027010102,30
12027010200,30
12027010301,30
12027010302,30
12027010403,30
12027010404,30
12027010405,30
12027010406,30
12029970101,29.6969697
12029970103,28.50340136
12029970104,30
12029970201,26.4893617
12029970202,21.96078431
12031000101,30
12031000102,30
12031000200,30
12031000300,30
12031000600,30
12031000700,30
12031000800,30
12031001000,30
12031001100,30
12031001200,30
12031001300,30
12031001401,30
12031001402,30
12031001500,30
12031001600,30
12031002101,30
12031002102,30
12031002200,30
12031002300,30
12031002400,30
12031002501,30
12031002502,30
12031002600,30
12031002701,30
12031002702,30
12031002801,30
12031002802,30
12031002901,30
12031002902,30
12031010101,30
12031010104,30
12031010105,27
12031010106,30
12031010107,29.75
12031010202,30.19230769
12031010203,30
12031010204,30
12031010301,30
12031010305,30
12031010306,30
12031010307,30
12031010308,30
12031010401,30
12031010402,30
12031010501,30
12031010502,30
12031010503,30
12031010601,30
12031010602,30
12031010700,30
12031010800,30
12031010900,30
12031011000,30
12031011100,30
12031011200,30
12031011300,30
12031011400,30
12031011500,30
12031011600,30
12031011700,30
12031011800,30
12031011901,30
12031011903,30
12031011904,30
12031011905,30
12031012000,30
12031012100,30
12031012201,30
12031012202,30
12031012300,30
12031012400,30
12031012500,30
12031012601,30
12031012602,30
12031012702,30
12031012703,30
12031012704,30
12031012800,30
12031012900,30
12031013000,30
12031013100,30
12031013200,30
12031013301,30
12031013302,30
12031013402,30
12031013403,30
12031013404,30
12031013502,30
12031013504,30
12031013522,30
12031013523,30
12031013524,30
12031013525,30
12031013526,30
12031013723,30
12031013728,30
12031013729,30
12031013730,30
12031013731,30
12031013732,30
12031013733,30
12031013800,30
12031013901,30
12031013902,30
12031013904,30
12031013905,30
12031013906,30
12031014001,30
12031014002,30
12031014101,30
12031014103,30
12031014104,29.76190476
12031014203,20.75949367
12031014204,29.56521739
12031014205,26.57534247
12031014206,23.86363636
12031014311,30
12031014312,30
12031014328,30
12031014329,30
12031014330,30
12031014331,30
12031014333,30
12031014334,30
12031014335,30
12031014336,30
12031014338,30
12031014339,30
12031014340,30
12031014341,30
12031014342,30
12031014343,30
12031014344,30
12031014408,30
12031014413,30
12031014414,30
12031014415,30
12031014416,30
12031014417,30
12031014418,30
12031014419,30
12031014420,30
12031014421,30
12031014422,30
12031014423,30
12031014424,30
12031014425,30
12031014426,30
12031014427,30
12031014428,30
12031014500,30
12031014601,30
12031014603,30
12031014604,30
12031014702,30
12031014703,30
12031014704,30
12031014800,30
12031014901,30
12031014902,30
12031015001,30
12031015002,30
12031015100,30
12031015200,30
12031015300,30
12031015400,30
12031015501,30
12031015502,30
12031015600,30
12031015701,30
12031015702,30
12031015803,30
12031015804,30
